"series_name","series_num","season","episode","rating","votes","runtime","is_comedy","is_drama","rating_miss"
"Kakegurui",115,2,3,7.7,47,24,0,1,7.7
"Kakegurui",115,2,4,8.1,48,24,0,1,8.1
"Kakegurui",115,2,5,7.2,45,24,0,1,7.2
"Kakegurui",115,2,6,7.1,44,24,0,1,7.1
"Kakegurui",115,2,7,7.7,40,24,0,1,7.7
"Kakegurui",115,2,8,7.9,43,24,0,1,7.9
"Kakegurui",115,2,9,7.8,43,24,0,1,7.8
"Kakegurui",115,2,10,8.7,60,24,0,1,8.7
"Kakegurui",115,2,11,7.6,40,24,0,1,7.6
"Kakegurui",115,2,12,7.5,43,24,0,1,7.5
"Kingdom",116,1,1,7.9,1373,56,0,1,7.9
"Kingdom",116,1,2,8.2,1184,54,0,1,8.2
"Kingdom",116,1,3,8.5,1158,55,0,1,8.5
"Kingdom",116,1,4,8.5,1092,46,0,1,8.5
"Kingdom",116,1,5,8.3,1053,52,0,1,8.3
"Kingdom",116,1,6,8.7,1214,43,0,1,8.7
"Kingdom",116,2,1,8.6,985,52,0,1,8.6
"Kingdom",116,2,2,8.9,939,39,0,1,8.9
"Kingdom",116,2,3,8.7,863,48,0,1,8.7
"Kingdom",116,2,4,8.4,799,42,0,1,8.4
"Kingdom",116,2,5,9.2,979,36,0,1,9.2
"Kingdom",116,2,6,8.9,1021,52,0,1,8.9
"Kissing Game",117,1,1,7.8,31,33,0,1,7.8
"Kissing Game",117,1,2,8.5,26,50,0,1,8.5
"Kissing Game",117,1,3,8.5,23,43,0,1,8.5
"Kissing Game",117,1,4,8.4,23,44,0,1,8.4
"Kissing Game",117,1,5,8.7,22,39,0,1,8.7
"Kissing Game",117,1,6,8.7,24,39,0,1,8.7
"Kong: King of the Apes",118,1,1,7.9,25,22,1,0,NA
"Kong: King of the Apes",118,1,2,7.3,15,21,1,0,NA
"Kong: King of the Apes",118,1,3,8.1,14,21,1,0,NA
"Kong: King of the Apes",118,1,4,7,9,21,1,0,NA
"Kong: King of the Apes",118,1,5,7.8,8,21,1,0,NA
"Kong: King of the Apes",118,1,6,7.8,6,21,1,0,NA
"Kong: King of the Apes",118,1,7,7.8,8,21,1,0,NA
"Kong: King of the Apes",118,1,8,7.8,8,21,1,0,NA
"Kong: King of the Apes",118,1,9,8,9,21,1,0,NA
"Kong: King of the Apes",118,1,10,6.6,8,21,1,0,NA
"Kong: King of the Apes",118,1,11,7.8,6,21,1,0,NA
"Kong: King of the Apes",118,1,12,7.1,8,21,1,0,NA
"Kong: King of the Apes",118,1,13,7.8,6,21,1,0,NA
"Last Chance U",119,1,1,7.9,157,55,0,0,NA
"Last Chance U",119,1,3,7.8,123,53,0,0,NA
"Last Chance U",119,1,4,7.8,122,52,0,0,NA
"Last Chance U",119,1,5,8.6,130,53,0,0,NA
"Last Chance U",119,1,6,8.4,131,60,0,0,NA
"Lilyhammer",120,1,1,7.6,628,48,1,1,NA
"Lilyhammer",120,1,2,7.8,505,47,1,1,NA
"Lilyhammer",120,1,3,7.7,432,44,1,1,NA
"Lilyhammer",120,1,4,7.6,386,48,1,1,NA
"Lilyhammer",120,1,5,7.6,388,48,1,1,NA
"Lilyhammer",120,1,6,7.7,370,47,1,1,NA
"Lilyhammer",120,1,7,7.8,363,48,1,1,NA
"Lilyhammer",120,1,8,8,390,47,1,1,NA
"Lilyhammer",120,2,1,8.1,344,45,1,1,NA
"Lilyhammer",120,2,2,8.1,339,45,1,1,NA
"Lilyhammer",120,2,3,7.8,266,44,1,1,NA
"Lilyhammer",120,2,4,7.8,253,44,1,1,NA
"Lilyhammer",120,2,5,7.5,249,44,1,1,NA
"Lilyhammer",120,2,6,7.7,250,44,1,1,NA
"Lilyhammer",120,2,7,7.8,249,44,1,1,NA
"Lilyhammer",120,2,8,8.4,334,44,1,1,NA
"Lilyhammer",120,3,1,7.9,277,43,1,1,NA
"Lilyhammer",120,3,2,7.7,240,43,1,1,NA
"Lilyhammer",120,3,3,7.7,220,45,1,1,NA
"Lilyhammer",120,3,4,7.7,218,44,1,1,NA
"Lilyhammer",120,3,5,7.2,214,44,1,1,NA
"Lilyhammer",120,3,6,7.1,203,44,1,1,NA
"Lilyhammer",120,3,7,7.4,205,44,1,1,NA
"Lilyhammer",120,3,8,7.9,274,43,1,1,NA
"Little Things",121,1,1,7.4,115,16,1,0,NA
"Little Things",121,1,2,7.9,96,18,1,0,NA
"Little Things",121,1,3,7.7,90,13,1,0,NA
"Little Things",121,1,4,7.5,87,19,1,0,NA
"Little Things",121,1,5,8,88,18,1,0,NA
"Little Things",121,2,1,7.8,137,28,1,0,7.8
"Little Things",121,3,1,8.5,58,32,1,0,8.5
"Little Things",121,3,2,7.7,52,25,1,0,7.7
"Little Things",121,3,3,7.8,49,33,1,0,7.8
"Little Things",121,3,4,7.5,50,32,1,0,7.5
"Little Things",121,3,5,7.8,52,38,1,0,7.8
"Little Things",121,3,6,8,47,27,1,0,8
"Little Things",121,3,7,7.4,47,30,1,0,7.4
"Little Things",121,3,8,8.3,52,29,1,0,8.3
"Living with Yourself",122,1,1,7.5,1044,26,1,1,7.5
"Living with Yourself",122,1,2,7.5,885,26,1,1,7.5
"Living with Yourself",122,1,3,7.8,827,27,1,1,7.8
"Living with Yourself",122,1,4,7.5,754,24,1,1,7.5
"Living with Yourself",122,1,5,7.5,739,29,1,1,7.5
"Living with Yourself",122,1,6,7.1,696,21,1,1,7.1
"Living with Yourself",122,1,7,7.5,684,27,1,1,7.5
"Living with Yourself",122,1,8,7.5,763,35,1,1,7.5
"Locke & Key",123,1,1,7.5,1618,57,0,1,7.5
"Locke & Key",123,1,2,7.4,1339,50,0,1,7.4
"Locke & Key",123,1,3,7.7,1264,44,0,1,7.7
"Locke & Key",123,1,4,7.6,1172,44,0,1,7.6
"Locke & Key",123,1,5,7.5,1151,50,0,1,7.5
"Locke & Key",123,1,6,7.4,1117,47,0,1,7.4
"Locke & Key",123,1,7,7.5,1247,43,0,1,7.5
"Locke & Key",123,1,8,7.8,1082,48,0,1,7.8
"Locke & Key",123,1,9,7.5,1104,49,0,1,7.5
"Locke & Key",123,1,10,7.6,1166,40,0,1,7.6
"Longmire",124,1,1,8.2,1139,52,0,1,NA
"Longmire",124,1,2,8.3,947,43,0,1,NA
"Longmire",124,1,3,8.2,921,44,0,1,NA
"Longmire",124,1,4,8.4,886,44,0,1,NA
"Longmire",124,1,5,8.6,903,43,0,1,NA
"Longmire",124,1,6,8.3,851,43,0,1,NA
"Longmire",124,1,7,8.6,841,44,0,1,NA
"Longmire",124,1,8,8.7,823,60,0,1,NA
"Longmire",124,1,9,8.8,812,44,0,1,NA
"Longmire",124,1,10,9,833,45,0,1,NA
"Longmire",124,2,1,8.6,838,44,0,1,NA
"Longmire",124,2,2,8.5,786,44,0,1,NA
"Longmire",124,2,3,8.7,762,44,0,1,NA
"Longmire",124,2,4,8.4,755,43,0,1,NA
"Longmire",124,2,5,8.5,749,44,0,1,NA
"Longmire",124,2,6,8.7,745,44,0,1,NA
"Longmire",124,2,7,8.7,750,44,0,1,NA
"Longmire",124,2,8,8.7,726,44,0,1,NA
"Longmire",124,2,9,8.6,723,44,0,1,NA
"Longmire",124,2,10,9.2,780,44,0,1,NA
"Longmire",124,2,11,8.8,725,43,0,1,NA
"Longmire",124,2,12,8.8,737,43,0,1,NA
"Longmire",124,2,13,9.3,842,44,0,1,NA
"Longmire",124,3,1,9,812,44,0,1,NA
"Longmire",124,3,2,8.8,758,44,0,1,NA
"Longmire",124,3,3,8.9,760,44,0,1,NA
"Longmire",124,3,4,8.6,737,44,0,1,NA
"Longmire",124,3,5,9,739,43,0,1,NA
"Longmire",124,3,6,8.8,741,43,0,1,NA
"Longmire",124,3,7,9.2,820,47,0,1,NA
"Longmire",124,3,8,8.7,725,43,0,1,NA
"Longmire",124,3,9,9.1,753,60,0,1,NA
"Longmire",124,3,10,9.4,877,48,0,1,NA
"Longmire",124,4,1,9.2,1096,63,0,1,NA
"Longmire",124,4,2,8.8,907,54,0,1,NA
"Longmire",124,4,3,9.5,1033,57,0,1,NA
"Longmire",124,4,4,8.8,862,58,0,1,NA
"Longmire",124,4,5,8.9,869,61,0,1,NA
"Longmire",124,4,6,9,838,55,0,1,NA
"Longmire",124,4,7,8.8,812,68,0,1,NA
"Longmire",124,4,8,9.1,791,57,0,1,NA
"Longmire",124,4,9,9.1,840,57,0,1,NA
"Longmire",124,4,10,9.4,925,62,0,1,NA
"Longmire",124,5,1,8.8,471,58,0,1,NA
"Longmire",124,5,2,8.7,406,56,0,1,NA
"Longmire",124,5,3,8.9,431,64,0,1,NA
"Longmire",124,5,4,8.7,389,61,0,1,NA
"Longmire",124,5,5,8.9,397,62,0,1,NA
"Longmire",124,5,6,8.8,392,56,0,1,NA
"Longmire",124,5,7,8.8,393,57,0,1,NA
"Longmire",124,5,8,9.1,395,71,0,1,NA
"Longmire",124,5,9,9,414,60,0,1,NA
"Longmire",124,5,10,8.8,435,69,0,1,NA
"Longmire",124,6,1,8.9,386,59,0,1,NA
"Longmire",124,6,2,8.7,329,59,0,1,NA
"Longmire",124,6,3,8.9,328,62,0,1,NA
"Longmire",124,6,4,8.7,326,65,0,1,NA
"Longmire",124,6,5,9.1,336,69,0,1,NA
"Longmire",124,6,6,9,310,58,0,1,NA
"Longmire",124,6,7,8.8,298,62,0,1,NA
"Longmire",124,6,8,8.9,299,66,0,1,NA
"Longmire",124,6,9,9,312,59,0,1,NA
"Longmire",124,6,10,8.8,451,72,0,1,NA
"Lost in Space",125,1,1,7.6,3206,64,0,1,7.6
"Lost in Space",125,1,2,7.6,2504,56,0,1,7.6
"Lost in Space",125,1,3,7.5,2203,55,0,1,7.5
"Lost in Space",125,1,4,7.4,2065,60,0,1,7.4
"Lost in Space",125,1,5,7.5,1962,48,0,1,7.5
"Lost in Space",125,1,6,7.5,1954,65,0,1,7.5
"Lost in Space",125,1,7,7.4,1873,52,0,1,7.4
"Lost in Space",125,1,8,7.7,1817,57,0,1,7.7
"Lost in Space",125,1,9,7.6,1758,47,0,1,7.6
"Lost in Space",125,1,10,8.3,2071,51,0,1,8.3
"Lost in Space",125,2,1,7.8,1569,50,0,1,7.8
"Lost in Space",125,2,2,7.7,1358,39,0,1,7.7
"Lost in Space",125,2,3,7.8,1266,46,0,1,7.8
"Lost in Space",125,2,4,7.8,1218,47,0,1,7.8
"Lost in Space",125,2,5,8,1290,45,0,1,8
"Lost in Space",125,2,6,8.1,1181,41,0,1,8.1
"Lost in Space",125,2,7,8.1,1138,40,0,1,8.1
"Lost in Space",125,2,8,8.2,1158,42,0,1,8.2
"Lost in Space",125,2,9,8.2,1160,43,0,1,8.2
"Lost in Space",125,2,10,8.5,1451,54,0,1,8.5
"Love",126,1,1,7.3,937,40,1,1,NA
"Love",126,1,2,8.3,798,32,1,1,NA
"Love",126,1,3,7.5,683,37,1,1,NA
"Love",126,1,4,8.1,682,33,1,1,NA
"Love",126,1,5,8.4,734,36,1,1,NA
"Love",126,1,6,7.7,645,36,1,1,NA
"Love",126,1,7,7.8,610,30,1,1,NA
"Love",126,1,8,8.1,615,27,1,1,NA
"Love",126,1,9,8.2,583,27,1,1,NA
"Love",126,1,10,8.3,636,33,1,1,NA
"Love",126,2,1,7.6,472,28,1,1,NA
"Love",126,2,2,8,427,30,1,1,NA
"Love",126,2,3,7.6,398,29,1,1,NA
"Love",126,2,4,8.2,454,29,1,1,NA
"Love",126,2,5,8.7,495,27,1,1,NA
"Love",126,2,6,7.9,378,32,1,1,NA
"Love",126,2,7,8,362,26,1,1,NA
"Love",126,2,8,7.9,364,29,1,1,NA
"Love",126,2,9,7.7,360,31,1,1,NA
"Love",126,2,10,7.7,346,35,1,1,NA
"Love",126,2,11,8,349,34,1,1,NA
"Love",126,2,12,7.8,378,34,1,1,NA
"Love Is Blind",127,1,1,6,165,58,0,0,6
"Love Is Blind",127,1,2,6.1,141,59,0,0,6.1
"Love Is Blind",127,1,3,6.2,130,53,0,0,6.2
"Love Is Blind",127,1,4,6.6,122,48,0,0,6.6
"Love Is Blind",127,1,5,6.3,116,51,0,0,6.3
"Love Is Blind",127,1,6,6.5,112,57,0,0,6.5
"Love Is Blind",127,1,7,6.5,110,49,0,0,6.5
"Love Is Blind",127,1,8,6.4,105,54,0,0,6.4
"Love Is Blind",127,1,9,6.4,106,55,0,0,6.4
"Love Is Blind",127,1,10,7.4,115,84,0,0,7.4
"Love Is Blind",127,1,11,6.2,83,51,0,0,6.2
"Love, Death & Robots",128,1,1,8.3,14292,17,1,0,8.3
"Love, Death & Robots",128,1,2,8,13261,12,1,0,8
"Love, Death & Robots",128,1,3,7.8,12624,12,1,0,7.8
"Love, Death & Robots",128,1,4,7.5,11035,17,1,0,7.5
"Love, Death & Robots",128,1,5,6.5,10232,13,1,0,6.5
"Love, Death & Robots",128,1,6,6.9,10861,6,1,0,6.9
"Love, Death & Robots",128,1,7,8.6,13430,17,1,0,8.6
"Love, Death & Robots",128,1,8,8.1,10886,17,1,0,8.1
"Love, Death & Robots",128,1,9,6.3,9311,11,1,0,6.3
"Love, Death & Robots",128,1,10,7.5,9947,16,1,0,7.5
"Love, Death & Robots",128,1,11,7.5,9406,10,1,0,7.5
"Love, Death & Robots",128,1,12,6.4,9125,10,1,0,6.4
"Love, Death & Robots",128,1,13,7.5,9265,15,1,0,7.5
"Love, Death & Robots",128,1,14,8.4,11097,10,1,0,8.4
"Love, Death & Robots",128,1,15,6.4,8212,9,1,0,6.4
"Love, Death & Robots",128,1,16,7,9213,11,1,0,7
"Love, Death & Robots",128,1,17,6.4,8695,8,1,0,6.4
"Love, Death & Robots",128,1,18,8.1,9505,16,1,0,8.1
"Lovesick",129,1,1,7.6,321,24,1,0,NA
"Lovesick",129,1,2,7.6,268,24,1,0,NA
"Lovesick",129,1,3,8.2,262,23,1,0,NA
"Lovesick",129,1,4,7.6,236,23,1,0,NA
"Lovesick",129,1,5,7.6,232,23,1,0,NA
"Lovesick",129,1,6,8.7,318,23,1,0,NA
"Lovesick",129,2,1,7.8,207,26,1,0,NA
"Lovesick",129,2,2,8.1,194,26,1,0,NA
"Lovesick",129,2,3,8,176,24,1,0,NA
"Lovesick",129,2,4,8.2,188,26,1,0,NA
"Lovesick",129,2,5,7.7,170,24,1,0,NA
"Lovesick",129,2,6,7.9,162,25,1,0,NA
"Lovesick",129,2,7,8.2,178,26,1,0,NA
"Lovesick",129,2,8,9,256,25,1,0,NA
"Lucifer",130,1,1,8.8,7605,44,0,1,NA
"Lucifer",130,1,2,8.3,5081,44,0,1,NA
"Lucifer",130,1,3,8.2,4567,43,0,1,NA
"Lucifer",130,1,4,8.6,4491,42,0,1,NA
"Lucifer",130,1,5,8.1,4090,43,0,1,NA
"Lucifer",130,1,6,8.9,4382,43,0,1,NA
"Lucifer",130,1,7,8.7,4051,43,0,1,NA
"Lucifer",130,1,8,8.4,3785,43,0,1,NA
"Lucifer",130,1,9,9.1,4780,42,0,1,NA
"Lucifer",130,1,10,8.5,3724,44,0,1,NA
"Lucifer",130,1,11,8.8,3784,44,0,1,NA
"Lucifer",130,1,12,9.1,4158,44,0,1,NA
"Lucifer",130,1,13,9.2,4588,43,0,1,NA
"Lucifer",130,2,1,8.5,3631,44,0,1,NA
"Lucifer",130,2,2,8.6,3312,43,0,1,NA
"Lucifer",130,2,3,8.2,3134,43,0,1,NA
"Lucifer",130,2,4,8.6,3183,42,0,1,NA
"Lucifer",130,2,5,8.9,3464,44,0,1,NA
"Lucifer",130,2,6,9.2,4182,43,0,1,NA
"Lucifer",130,2,7,8.9,3239,43,0,1,NA
"Lucifer",130,2,8,8.8,3073,43,0,1,NA
"Lucifer",130,2,9,8.9,3136,43,0,1,NA
"Lucifer",130,2,10,9.2,3559,44,0,1,NA
"Lucifer",130,2,11,8.8,3132,43,0,1,NA
"Lucifer",130,2,12,9.1,3341,43,0,1,NA
"Lucifer",130,2,13,9.5,4859,43,0,1,NA
"Lucifer",130,2,14,8.4,2951,43,0,1,NA
"Lucifer",130,2,15,8.3,2699,43,0,1,NA
"Lucifer",130,2,16,9,3067,43,0,1,NA
"Lucifer",130,2,17,8.6,2689,43,0,1,NA
"Lucifer",130,2,18,9.2,3335,43,0,1,NA
"Lucifer",130,3,1,8.7,3433,43,0,1,NA
"Lucifer",130,3,2,8.2,3041,43,0,1,NA
"Lucifer",130,3,3,8.6,3167,43,0,1,NA
"Lucifer",130,3,4,8.2,2965,43,0,1,NA
"Lucifer",130,3,5,8.4,2935,43,0,1,NA
"Lucifer",130,3,6,8.9,3332,43,0,1,NA
"Lucifer",130,3,7,9.3,4415,43,0,1,NA
"Lucifer",130,3,8,8.2,2908,43,0,1,NA
"Lucifer",130,3,9,8.7,3029,43,0,1,NA
"Lucifer",130,3,10,9.1,3383,43,0,1,NA
"Lucifer",130,3,11,8.5,3159,43,0,1,8.5
"Lucifer",130,3,12,8.4,2841,43,0,1,8.4
"Lucifer",130,3,13,8.9,3225,43,0,1,8.9
"Lucifer",130,3,14,8.3,2777,43,0,1,8.3
"Lucifer",130,3,15,8.3,2844,43,0,1,8.3
"Lucifer",130,3,16,8.4,2794,43,0,1,8.4
"Lucifer",130,3,17,8.4,2879,43,0,1,8.4
"Lucifer",130,3,18,8.4,2801,43,0,1,8.4
"Lucifer",130,3,19,8.5,2859,43,0,1,8.5
"Lucifer",130,3,20,9.1,3464,43,0,1,9.1
"Lucifer",130,3,21,8.1,3067,43,0,1,8.1
"Lucifer",130,3,22,8.2,3005,43,0,1,8.2
"Lucifer",130,3,23,9.5,5710,43,0,1,9.5
"Lucifer",130,3,24,9.8,10226,43,0,1,9.8
"Lucifer",130,3,25,8,3630,43,0,1,8
"Lucifer",130,3,26,8,3717,43,0,1,8
"Lucifer",130,4,1,9.2,5452,48,0,1,9.2
"Lucifer",130,4,2,9.2,4927,49,0,1,9.2
"Lucifer",130,4,3,9.3,4791,49,0,1,9.3
"Lucifer",130,4,4,9.2,4760,48,0,1,9.2
"Lucifer",130,4,5,9.3,4641,50,0,1,9.3
"Lucifer",130,4,6,9.2,4591,50,0,1,9.2
"Lucifer",130,4,7,9.4,4741,48,0,1,9.4
"Lucifer",130,4,8,9.3,4880,51,0,1,9.3
"Lucifer",130,4,9,9.6,5483,50,0,1,9.6
"Lucifer",130,4,10,9.7,7619,55,0,1,9.7
"Luke Cage",131,1,1,7.7,3869,55,0,1,NA
"Luke Cage",131,1,2,8.2,3374,59,0,1,NA
"Luke Cage",131,1,3,8.3,3191,57,0,1,NA
"Luke Cage",131,1,4,8.4,3216,53,0,1,NA
"Luke Cage",131,1,5,7.9,2926,52,0,1,NA
"Luke Cage",131,1,6,8,2864,54,0,1,NA
"Luke Cage",131,1,7,8.5,2973,52,0,1,NA
"Luke Cage",131,1,8,8,2777,49,0,1,NA
"Luke Cage",131,1,9,7.8,2684,66,0,1,NA
"Luke Cage",131,1,10,7.9,2633,48,0,1,NA
"Luke Cage",131,1,11,8.3,2682,52,0,1,NA
"Luke Cage",131,1,12,8.1,2688,63,0,1,NA
"Luke Cage",131,1,13,7.8,2801,46,0,1,NA
"Luke Cage",131,2,1,7.1,1787,56,0,1,7.1
"Luke Cage",131,2,2,7.2,1553,55,0,1,7.2
"Luke Cage",131,2,3,7.4,1479,60,0,1,7.4
"Luke Cage",131,2,4,7.2,1415,54,0,1,7.2
"Luke Cage",131,2,5,7.5,1394,57,0,1,7.5
"Luke Cage",131,2,6,7.8,1404,64,0,1,7.8
"Luke Cage",131,2,7,7.8,1388,55,0,1,7.8
"Luke Cage",131,2,8,7.4,1330,55,0,1,7.4
"Luke Cage",131,2,9,7.7,1374,59,0,1,7.7
"Luke Cage",131,2,10,8.5,1690,59,0,1,8.5
"Luke Cage",131,2,11,7.7,1337,56,0,1,7.7
"Luke Cage",131,2,12,8.1,1382,62,0,1,8.1
"Luke Cage",131,2,13,7.7,1504,69,0,1,7.7
"Magic for Humans",132,1,1,7.5,152,25,1,0,7.5
"Magic for Humans",132,1,2,7.6,117,23,1,0,7.6
"Magic for Humans",132,1,3,7.5,106,23,1,0,7.5
"Magic for Humans",132,1,4,7.7,113,23,1,0,7.7
"Magic for Humans",132,1,5,7.8,104,23,1,0,7.8
"Magic for Humans",132,1,6,6.9,106,21,1,0,6.9
"Making a Murderer",133,1,1,8.2,1712,65,0,0,NA
"Making a Murderer",133,1,2,8.2,1474,57,0,0,NA
"Making a Murderer",133,1,3,8.4,1427,63,0,0,NA
"Making a Murderer",133,1,4,8.6,1452,66,0,0,NA
"Making a Murderer",133,1,5,8.4,1333,59,0,0,NA
"Making a Murderer",133,1,6,8.2,1234,59,0,0,NA
"Making a Murderer",133,1,7,8.2,1206,63,0,0,NA
"Making a Murderer",133,1,8,8.2,1195,47,0,0,NA
"Making a Murderer",133,1,9,8.2,1186,66,0,0,NA
"Making a Murderer",133,1,10,8.2,1190,63,0,0,NA
"Making a Murderer",133,2,1,8,879,57,0,0,8
"Making a Murderer",133,2,2,8.2,768,67,0,0,8.2
"Making a Murderer",133,2,3,8.3,745,66,0,0,8.3
"Making a Murderer",133,2,4,8.1,708,58,0,0,8.1
"Making a Murderer",133,2,5,8.2,667,64,0,0,8.2
"Making a Murderer",133,2,6,8.2,660,65,0,0,8.2
"Making a Murderer",133,2,7,8.2,657,60,0,0,8.2
"Making a Murderer",133,2,8,8.5,673,60,0,0,8.5
"Making a Murderer",133,2,9,8.9,740,63,0,0,8.9
"Making a Murderer",133,2,10,8.8,768,77,0,0,8.8
"Mako Mermaids",134,1,1,8,66,24,1,1,NA
"Mako Mermaids",134,1,2,8.4,50,26,1,1,NA
"Mako Mermaids",134,1,3,8.6,47,26,1,1,NA
"Mako Mermaids",134,1,4,8.7,45,25,1,1,NA
"Mako Mermaids",134,1,5,8.8,44,26,1,1,NA
"Mako Mermaids",134,1,6,8.8,42,26,1,1,NA
"Mako Mermaids",134,1,7,8.8,40,25,1,1,NA
"Mako Mermaids",134,1,8,8.4,41,26,1,1,NA
"Mako Mermaids",134,1,9,8.9,39,27,1,1,NA
"Mako Mermaids",134,1,10,8.5,39,25,1,1,NA
"Mako Mermaids",134,1,11,8.6,46,25,1,1,NA
"Mako Mermaids",134,1,12,8.4,36,26,1,1,NA
"Mako Mermaids",134,1,13,8.6,47,25,1,1,NA
"Mako Mermaids",134,1,14,8.4,40,26,1,1,NA
"Mako Mermaids",134,1,15,8.6,38,25,1,1,NA
"Mako Mermaids",134,1,16,8.7,36,26,1,1,NA
"Mako Mermaids",134,1,17,8.6,37,26,1,1,NA
"Mako Mermaids",134,1,18,8.3,39,25,1,1,NA
"Mako Mermaids",134,1,19,8.3,35,26,1,1,NA
"Mako Mermaids",134,1,20,7.9,37,25,1,1,NA
"Mako Mermaids",134,1,21,8.2,34,26,1,1,NA
"Mako Mermaids",134,1,22,8.7,34,26,1,1,NA
"Mako Mermaids",134,1,23,8.7,37,25,1,1,NA
"Mako Mermaids",134,1,24,8.6,36,26,1,1,NA
"Mako Mermaids",134,1,25,8.8,34,27,1,1,NA
"Mako Mermaids",134,1,26,8.9,46,26,1,1,NA
"Mako Mermaids",134,2,1,8.8,55,26,1,1,NA
"Mako Mermaids",134,2,2,8.4,31,26,1,1,NA
"Mako Mermaids",134,2,3,8.4,31,26,1,1,NA
"Mako Mermaids",134,2,4,8.7,32,26,1,1,NA
"Mako Mermaids",134,2,5,8.6,31,26,1,1,NA
"Mako Mermaids",134,2,6,8.4,33,26,1,1,NA
"Mako Mermaids",134,2,7,8.8,29,26,1,1,NA
"Mako Mermaids",134,2,8,8.9,31,26,1,1,NA
"Mako Mermaids",134,2,9,8.4,33,26,1,1,NA
"Mako Mermaids",134,2,10,8.7,33,26,1,1,NA
"Mako Mermaids",134,2,11,8.9,30,26,1,1,NA
"Mako Mermaids",134,2,12,8.9,29,26,1,1,NA
"Mako Mermaids",134,2,13,8.8,36,26,1,1,NA
"Mako Mermaids",134,2,14,8.5,39,24,1,1,NA
"Mako Mermaids",134,3,2,8.4,29,24,1,1,NA
"Mako Mermaids",134,3,3,8.4,26,24,1,1,NA
"Mako Mermaids",134,3,4,8.5,24,24,1,1,NA
"Mako Mermaids",134,3,5,8.6,24,24,1,1,NA
"Mako Mermaids",134,3,6,8.7,24,24,1,1,NA
"Mako Mermaids",134,3,7,8,22,24,1,1,NA
"Mako Mermaids",134,3,8,8.3,24,24,1,1,NA
"Mako Mermaids",134,3,9,8.4,24,24,1,1,NA
"Mako Mermaids",134,3,10,8.3,22,24,1,1,NA
"Mako Mermaids",134,3,11,8.5,22,24,1,1,NA
"Mako Mermaids",134,3,12,8.6,23,24,1,1,NA
"Mako Mermaids",134,3,13,8.6,31,24,1,1,NA
"Mako Mermaids",134,4,1,8.7,35,23,1,1,NA
"Mako Mermaids",134,4,2,8.8,28,23,1,1,NA
"Mako Mermaids",134,4,3,8.5,22,23,1,1,NA
"Mako Mermaids",134,4,4,8.2,24,23,1,1,NA
"Mako Mermaids",134,4,5,8.4,23,23,1,1,NA
"Mako Mermaids",134,4,6,8.7,23,23,1,1,NA
"Mako Mermaids",134,4,7,8.7,23,23,1,1,NA
"Mako Mermaids",134,4,8,8.7,23,23,1,1,NA
"Mako Mermaids",134,4,9,8.4,22,23,1,1,NA
"Mako Mermaids",134,4,10,8.4,22,23,1,1,NA
"Mako Mermaids",134,4,11,8.4,24,23,1,1,NA
"Mako Mermaids",134,4,12,8.3,23,23,1,1,NA
"Mako Mermaids",134,4,13,8.2,20,23,1,1,NA
"Mako Mermaids",134,4,14,8.4,26,23,1,1,NA
"Mako Mermaids",134,4,15,9,37,23,1,1,NA
"Mako Mermaids",134,4,16,8.9,47,23,1,1,NA
"Man to Man",135,1,1,8,20,24,0,1,NA
"Man to Man",135,1,2,8.7,13,24,0,1,NA
"Man to Man",135,1,3,8.7,15,24,0,1,NA
"Man to Man",135,1,5,8.6,15,23,0,1,NA
"Man to Man",135,1,6,8.4,12,25,0,1,NA
"Marcella",136,1,1,7.3,582,46,0,1,NA
"Marcella",136,1,2,7.6,503,45,0,1,NA
"Marcella",136,1,3,7.7,465,45,0,1,NA
"Marcella",136,1,4,7.8,444,45,0,1,NA
"Marcella",136,1,5,7.6,417,45,0,1,NA
"Marcella",136,1,6,7.8,432,45,0,1,NA
"Marcella",136,1,7,7.9,423,45,0,1,NA
"Marcella",136,1,8,7.8,450,46,0,1,NA
"Marcella",136,2,1,7.4,399,46,0,1,7.4
"Marcella",136,2,2,7.5,330,45,0,1,7.5
"Marcella",136,2,5,7.8,305,45,0,1,7.8
"Marcella",136,2,6,7.8,300,45,0,1,7.8
"Marco Polo",137,1,1,7.4,1484,51,0,1,NA
"Marco Polo",137,1,2,8.1,1192,59,0,1,NA
"Marco Polo",137,1,3,7.9,1022,60,0,1,NA
"Marco Polo",137,1,4,7.9,929,54,0,1,NA
"Marco Polo",137,1,5,8.2,934,56,0,1,NA
"Marco Polo",137,1,6,8.1,876,54,0,1,NA
"Marco Polo",137,1,7,8.2,870,52,0,1,NA
"Marco Polo",137,1,8,8.1,845,51,0,1,NA
"Marco Polo",137,1,9,8.2,860,53,0,1,NA
"Marco Polo",137,1,10,8.9,1084,56,0,1,NA
"Marco Polo",137,2,1,7.9,720,56,0,1,NA
"Marco Polo",137,2,2,8.1,674,55,0,1,NA
"Marco Polo",137,2,3,7.9,591,51,0,1,NA
"Marco Polo",137,2,4,7.7,575,54,0,1,NA
"Marco Polo",137,2,5,7.9,544,59,0,1,NA
"Marco Polo",137,2,6,7.9,521,58,0,1,NA
"Marco Polo",137,2,7,8.3,518,56,0,1,NA
"Marco Polo",137,2,8,8.3,524,49,0,1,NA
"Marco Polo",137,2,9,8.9,713,46,0,1,NA
"Marco Polo",137,2,10,8.7,681,65,0,1,NA
